web-scraper-order,web-scraper-start-url,team_list,team_list-href,player_list,player_list-href,Name,Birth,Amplua,Height,Photo-src,Sport-achievements-src,Weight,team-name
"1585688162-770","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Олег Воронкін","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1564/Itemid,4257/","Олег Воронкін","13. 10. 1988 (29)","Нападаючий","186 cm","https://ukv.org.ua/images/stories/Classic/2013-2014/Teams/Voronkin.png","","80 kg","Команда  Факел"
"1585688229-799","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Олексій Білий","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,73/Itemid,4257/","Олексій Білий","15. 10. 1980 (37)","Ліберо","168 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/LM/Bely.JPG","","68 kg","Команда  Літаючий м`яч"
"1585688214-793","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12458/Itemid,4257/","Антон Дишловенко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,610/Itemid,4257/","Антон Дишловенко","14. 05. 1986 (32)","Нападаючий","189 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/USTS/Dyshlovenko.jpg","https://ukv.org.ua/images/joomleague/flags/at.png","81 kg","Команда  Сахалін 2"
"1585688191-783","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12453/Itemid,4257/","Олександр Кравченко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3678/Itemid,4257/","Олександр Кравченко","28. 09. 1990 (28)","Нападаючий","193 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/KravchenkoOle.jpg","","null","Команда  ТС"
"1585688293-828","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12454/Itemid,4257/","Руслан Лампіцький","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4164/Itemid,4257/","Руслан Лампіцький","08. 07. 2003 (15)","Нападаючий","184 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Lampizkij.jpg","","null","Команда  КСЛІ"
"1585688392-872","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12455/Itemid,4257/","Ігор Пінчук","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,401/Itemid,4257/","Ігор Пінчук","08. 02. 1993 (25)","Зв`язуючий","175 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Pinchuk.jpg","https://ukv.org.ua/images/joomleague/flags/at.png","75 kg","Команда  Ірпінь"
"1585688318-839","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Олександр Селянчин","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,2813/Itemid,4257/","Олександр Селянчин","03. 09. 1997 (21)","Нападаючий","192 cm","https://ukv.org.ua//images/stories/Student/2015-2016/Teams/KNU/Selyanchin.jpg","","79 kg","Команда  КНУ ім. Т.Г. Шевченко"
"1585688239-804","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12457/Itemid,4257/","Володимир Закордонець","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,72/Itemid,4257/","Володимир Закордонець","19. 01. 1985 (33)","Нападаючий","185 cm","https://ukv.org.ua/images/stories/2010-2011/man/1divizion/LM/Zak.jpg","","null","Команда  Літаючий м`яч"
"1585688396-874","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12455/Itemid,4257/","Дмитро Гавриш","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3125/Itemid,4257/","Дмитро Гавриш","22. 08. 1978 (40)","Блокуючий","196 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/KrestjanowATr.jpg","","null","Команда  Ірпінь"
"1585688258-812","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Денис Бердецький","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3786/Itemid,4257/","Денис Бердецький","04. 06. 1996 (22)","Зв`язуючий","185 cm","https://ukv.org.ua//images/stories/Classic/2018-2019/Berdecky.jpg","","null","Команда  Коло друзів"
"1585688310-835","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12512/Itemid,4257/","Сергій Шемлій","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4347/Itemid,4257/","Сергій Шемлій","23. 07. 1999 (19)","Зв`язуючий","190 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Shemlij.jpg","","null","Команда  КНУ ім. Т.Г. Шевченко"
"1585688156-767","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Дмитро Силенок","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3528/Itemid,4257/","Дмитро Силенок","05. 05. 1988 (30)","Зв`язуючий","188 cm","https://ukv.org.ua//images/stories/Classic/2017-2018/Teams/photo/KOFE/Silenok_KOF.jpg","","null","Команда  Факел"
"1585688260-813","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12456/Itemid,4257/","Олександр Синьогуб","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,1095/Itemid,4257/","Олександр Синьогуб","30. 08. 1991 (27)","Зв`язуючий","187 cm","https://ukv.org.ua//images/stories/Classic/2014-2015/Teams/NUBiP/Sinegub.JPG","","87 kg","Команда  Коло друзів"
"1585688152-765","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12459/Itemid,4257/","Олег Ярошенко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,4026/Itemid,4257/","Олег Ярошенко","29. 06. 1985 (33)","Зв`язуючий","188 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Jaroschenko.jpg","","null","Команда  Факел"
"1585688291-827","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12454/Itemid,4257/","Ярослав Асауленко","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3904/Itemid,4257/","Ярослав Асауленко","20. 06. 2003 (15)","Блокуючий","192 cm","https://ukv.org.ua/images/stories/Classic/2019-2020/Asaulenko.jpg","","null","Команда  КСЛІ"
"1585688355-856","https://ukv.org.ua/index.php?option=com_joomleague&func=showResultsRank&layout=bydiv&p=401&Itemid=4257","","https://ukv.org.ua/component/option,com_joomleague/func,showPlayers/p,401/ttid,12460/Itemid,4257/","Дмитро Холодняк","https://ukv.org.ua/component/option,com_joomleague/func,showPlayer/p,401/pid,3559/Itemid,4257/","Дмитро Холодняк","16. 01. 1999 (19)","Нападаючий","184 cm","https://ukv.org.ua//images/stories/Classic/2017-2018/Teams/photo/METEOR_2_M/Kholodnyak_MET2_M.JPG","","null","Команда  ККЛП-Метеор"
